snapshot_time,party_date,event_id,event_name,event_type,status,show_start_time,show_end_time,source_last_updated
2026-08-21T19:30:18.206398-04:00,2026-08-21,c1f39c15-7845-46b5-b6fd-2ae368a32a37,Captain Jack’s Buccaneer Bash at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-22T00:00:00-04:00,2026-08-21T04:00:49.307Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,97c837c3-4a0f-4d52-b93c-074cf31d6f41,Stitch’s Masquerade Mashup at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-22T00:00:00-04:00,2026-08-21T04:00:49.315Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,6d74b3d9-f977-4c9b-8114-93969b51b105,Hocus Pocus Villain Spelltacular,SHOW,OPERATING,2026-08-21T21:05:00-04:00,2026-08-21T21:05:00-04:00,2026-08-21T04:00:48.969Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,6d74b3d9-f977-4c9b-8114-93969b51b105,Hocus Pocus Villain Spelltacular,SHOW,OPERATING,2026-08-21T22:35:00-04:00,2026-08-21T22:35:00-04:00,2026-08-21T04:00:48.969Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,6d74b3d9-f977-4c9b-8114-93969b51b105,Hocus Pocus Villain Spelltacular,SHOW,OPERATING,2026-08-21T23:59:00-04:00,2026-08-21T23:59:00-04:00,2026-08-21T04:00:48.969Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-21T10:00:00-04:00,2026-08-21T10:00:00-04:00,2026-08-21T04:00:48.979Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-21T11:35:00-04:00,2026-08-21T11:35:00-04:00,2026-08-21T04:00:48.979Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-21T12:45:00-04:00,2026-08-21T12:45:00-04:00,2026-08-21T04:00:48.979Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-21T14:55:00-04:00,2026-08-21T14:55:00-04:00,2026-08-21T04:00:48.979Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-21T16:00:00-04:00,2026-08-21T16:00:00-04:00,2026-08-21T04:00:48.979Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-21T12:25:00-04:00,2026-08-21T12:25:00-04:00,2026-08-21T04:00:49.399Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-21T13:35:00-04:00,2026-08-21T13:35:00-04:00,2026-08-21T04:00:49.399Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-21T14:35:00-04:00,2026-08-21T14:35:00-04:00,2026-08-21T04:00:49.399Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-21T15:35:00-04:00,2026-08-21T15:35:00-04:00,2026-08-21T04:00:49.399Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,86c198b0-7c02-4354-814a-27ad70067d45,Disney Enchantment at Disney After Hours at Magic Kingdom,SHOW,CLOSED,,,2026-07-28T04:04:15.245Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,9221e600-6715-4b4f-b39a-00c318c00e03,Destination DescenDANCE Party at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-22T00:00:00-04:00,2026-08-21T04:00:49.078Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,ee56b2f3-fd49-4a29-ae1a-2d321549a633,Disney Festival of Fantasy Parade,SHOW,OPERATING,2026-08-21T14:00:00-04:00,2026-08-21T14:00:00-04:00,2026-08-21T04:00:48.942Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-21T19:00:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:50:00-04:00,2026-08-21T19:50:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T20:45:00-04:00,2026-08-21T20:45:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T21:30:00-04:00,2026-08-21T21:30:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T22:50:00-04:00,2026-08-21T22:50:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T23:45:00-04:00,2026-08-21T23:45:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,d69261dc-62b8-434c-83bd-93649b43c408,Disney Starlight: Dream the Night Away,SHOW,CLOSED,,,2026-08-21T04:00:49.219Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,22b78ed9-a692-47cb-b6a4-6d1224ff67e3,Happily Ever After,SHOW,CLOSED,,,2026-08-21T04:00:49.005Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,5c00cd7c-b207-4d9d-9c8c-a8d418fc5425,Mickey’s Boo-To-You Halloween Parade at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T20:15:00-04:00,2026-08-21T20:15:00-04:00,2026-08-21T04:00:49.423Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,5c00cd7c-b207-4d9d-9c8c-a8d418fc5425,Mickey’s Boo-To-You Halloween Parade at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T23:15:00-04:00,2026-08-21T23:15:00-04:00,2026-08-21T04:00:49.423Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,05ca3e51-580b-44ca-8046-7d3e57a6d248,Disney’s Not-So-Spooky Spectacular at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T22:00:00-04:00,2026-08-21T22:00:00-04:00,2026-08-21T04:00:49.331Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,b5d6d1d1-e960-4c8f-a8a4-b9748b386b64,Meet Dashing Disney Pals as Circus Stars at Pete's Silly Sideshow,SHOW,CLOSED,2026-08-21T10:00:00-04:00,2026-08-21T17:00:00-04:00,2026-08-21T21:01:04.845Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,947edbee-85a5-4aa0-99f3-14c7de539542,Meet Jack Skellington and Sally at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-21T23:30:00-04:00,2026-08-21T23:03:03.172Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,5564113f-25b4-4646-ac35-aacf983e2fd6,Meet Mickey Mouse and Minnie Mouse at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-21T23:30:00-04:00,2026-08-21T23:03:03.186Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,1c708beb-41e1-43ae-8dd8-1e85075aeb38,Flag Retreat,SHOW,OPERATING,2026-08-21T17:00:00-04:00,2026-08-21T17:00:00-04:00,2026-08-21T04:00:49.347Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,f819079e-644e-4fce-bda3-26b899ac7027,Disney Adventure Friends Cavalcade,SHOW,OPERATING,2026-08-21T11:05:00-04:00,2026-08-21T11:05:00-04:00,2026-08-21T04:00:49.126Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,e0cd6a94-6dbe-4f52-aaa8-b3d2fdf5f2f6,Jessie’s Roundup: A Rip-Roarin’ Revue!,SHOW,OPERATING,2026-08-21T09:30:00-04:00,2026-08-21T17:30:00-04:00,2026-08-21T04:00:49.289Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T10:50:00-04:00,2026-08-21T10:50:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T12:00:00-04:00,2026-08-21T12:00:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T13:15:00-04:00,2026-08-21T13:15:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T14:35:00-04:00,2026-08-21T14:35:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T15:15:00-04:00,2026-08-21T15:15:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T16:35:00-04:00,2026-08-21T16:35:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T17:30:00-04:00,2026-08-21T17:30:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T09:00:00-04:00,2026-08-21T09:00:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T09:50:00-04:00,2026-08-21T09:50:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T10:40:00-04:00,2026-08-21T10:40:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T12:05:00-04:00,2026-08-21T12:05:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T13:10:00-04:00,2026-08-21T13:10:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T14:55:00-04:00,2026-08-21T14:55:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T15:55:00-04:00,2026-08-21T15:55:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,166f2985-7b27-4eff-a8b3-29c3448ba198,Meet Daring Disney Pals as Circus Stars at Pete's Silly Sideshow,SHOW,CLOSED,2026-08-21T10:00:00-04:00,2026-08-21T17:00:00-04:00,2026-08-21T21:01:04.893Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,012a211b-4c91-451c-8a0e-5e3ab398eda8,Meet Ariel at Her Grotto,SHOW,CLOSED,2026-08-21T09:30:00-04:00,2026-08-21T17:30:00-04:00,2026-08-21T21:31:00.561Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,cf4b2ba4-3626-4de7-9d07-abe8a65b1665,Meet Princess Tiana and a Visiting Princess at Princess Fairytale Hall,SHOW,CLOSED,2026-08-21T09:00:00-04:00,2026-08-21T17:00:00-04:00,2026-08-21T21:01:04.867Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,a2d92647-634d-4eb4-886b-9da858e871f1,Meet Mickey at Town Square Theater,SHOW,CLOSED,2026-08-21T08:00:00-04:00,2026-08-21T17:30:00-04:00,2026-08-21T21:31:00.554Z
2026-08-21T19:30:18.206398-04:00,2026-08-21,40737d3d-0ff6-4a9e-a050-beb87bf90120,Meet Cinderella and a Visiting Princess at Princess Fairytale Hall,SHOW,CLOSED,2026-08-21T09:00:00-04:00,2026-08-21T17:00:00-04:00,2026-08-21T21:01:04.881Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,a74421f2-5de4-4425-bd06-8b4639b29826,Meet Festive Disney Pals at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-21T23:30:00-04:00,2026-08-22T00:25:05.221Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,c1f39c15-7845-46b5-b6fd-2ae368a32a37,Captain Jack’s Buccaneer Bash at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-22T00:00:00-04:00,2026-08-21T04:00:49.307Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,97c837c3-4a0f-4d52-b93c-074cf31d6f41,Stitch’s Masquerade Mashup at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-22T00:00:00-04:00,2026-08-21T04:00:49.315Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,6d74b3d9-f977-4c9b-8114-93969b51b105,Hocus Pocus Villain Spelltacular,SHOW,OPERATING,2026-08-21T21:05:00-04:00,2026-08-21T21:05:00-04:00,2026-08-21T04:00:48.969Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,6d74b3d9-f977-4c9b-8114-93969b51b105,Hocus Pocus Villain Spelltacular,SHOW,OPERATING,2026-08-21T22:35:00-04:00,2026-08-21T22:35:00-04:00,2026-08-21T04:00:48.969Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,6d74b3d9-f977-4c9b-8114-93969b51b105,Hocus Pocus Villain Spelltacular,SHOW,OPERATING,2026-08-21T23:59:00-04:00,2026-08-21T23:59:00-04:00,2026-08-21T04:00:48.969Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-21T10:00:00-04:00,2026-08-21T10:00:00-04:00,2026-08-21T04:00:48.979Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-21T11:35:00-04:00,2026-08-21T11:35:00-04:00,2026-08-21T04:00:48.979Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-21T12:45:00-04:00,2026-08-21T12:45:00-04:00,2026-08-21T04:00:48.979Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-21T14:55:00-04:00,2026-08-21T14:55:00-04:00,2026-08-21T04:00:48.979Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,4c31b3ad-5dc9-437f-ac1a-0fdff36a2818,Mickey's Magical Friendship Faire,SHOW,OPERATING,2026-08-21T16:00:00-04:00,2026-08-21T16:00:00-04:00,2026-08-21T04:00:48.979Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-21T12:25:00-04:00,2026-08-21T12:25:00-04:00,2026-08-21T04:00:49.399Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-21T13:35:00-04:00,2026-08-21T13:35:00-04:00,2026-08-21T04:00:49.399Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-21T14:35:00-04:00,2026-08-21T14:35:00-04:00,2026-08-21T04:00:49.399Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,51392ca4-f824-42d8-8808-8110ec8e0e22,"Main Street Philharmonic at Main Street, U.S.A.",SHOW,OPERATING,2026-08-21T15:35:00-04:00,2026-08-21T15:35:00-04:00,2026-08-21T04:00:49.399Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,86c198b0-7c02-4354-814a-27ad70067d45,Disney Enchantment at Disney After Hours at Magic Kingdom,SHOW,CLOSED,,,2026-07-28T04:04:15.245Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,9221e600-6715-4b4f-b39a-00c318c00e03,Destination DescenDANCE Party at Mickey’s Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-22T00:00:00-04:00,2026-08-21T04:00:49.078Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,ee56b2f3-fd49-4a29-ae1a-2d321549a633,Disney Festival of Fantasy Parade,SHOW,OPERATING,2026-08-21T14:00:00-04:00,2026-08-21T14:00:00-04:00,2026-08-21T04:00:48.942Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-21T19:00:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:50:00-04:00,2026-08-21T19:50:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T20:45:00-04:00,2026-08-21T20:45:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T21:30:00-04:00,2026-08-21T21:30:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T22:50:00-04:00,2026-08-21T22:50:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,92524eb7-4ee5-4eab-936c-2eb8e6eb0ecd,The Cadaver Dans Barbershop Quartet at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T23:45:00-04:00,2026-08-21T23:45:00-04:00,2026-08-21T04:00:48.933Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,d69261dc-62b8-434c-83bd-93649b43c408,Disney Starlight: Dream the Night Away,SHOW,CLOSED,,,2026-08-21T04:00:49.219Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,22b78ed9-a692-47cb-b6a4-6d1224ff67e3,Happily Ever After,SHOW,CLOSED,,,2026-08-21T04:00:49.005Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,5c00cd7c-b207-4d9d-9c8c-a8d418fc5425,Mickey’s Boo-To-You Halloween Parade at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T20:15:00-04:00,2026-08-21T20:15:00-04:00,2026-08-21T04:00:49.423Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,5c00cd7c-b207-4d9d-9c8c-a8d418fc5425,Mickey’s Boo-To-You Halloween Parade at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T23:15:00-04:00,2026-08-21T23:15:00-04:00,2026-08-21T04:00:49.423Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,05ca3e51-580b-44ca-8046-7d3e57a6d248,Disney’s Not-So-Spooky Spectacular at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T22:00:00-04:00,2026-08-21T22:00:00-04:00,2026-08-21T04:00:49.331Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,b5d6d1d1-e960-4c8f-a8a4-b9748b386b64,Meet Dashing Disney Pals as Circus Stars at Pete's Silly Sideshow,SHOW,CLOSED,2026-08-21T10:00:00-04:00,2026-08-21T17:00:00-04:00,2026-08-21T21:01:04.845Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,947edbee-85a5-4aa0-99f3-14c7de539542,Meet Jack Skellington and Sally at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-21T23:30:00-04:00,2026-08-22T02:20:13.479Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,5564113f-25b4-4646-ac35-aacf983e2fd6,Meet Mickey Mouse and Minnie Mouse at Mickey's Not-So-Scary Halloween Party,SHOW,OPERATING,2026-08-21T19:00:00-04:00,2026-08-21T23:30:00-04:00,2026-08-22T02:23:02.770Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,1c708beb-41e1-43ae-8dd8-1e85075aeb38,Flag Retreat,SHOW,OPERATING,2026-08-21T17:00:00-04:00,2026-08-21T17:00:00-04:00,2026-08-21T04:00:49.347Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,f819079e-644e-4fce-bda3-26b899ac7027,Disney Adventure Friends Cavalcade,SHOW,OPERATING,2026-08-21T11:05:00-04:00,2026-08-21T11:05:00-04:00,2026-08-21T04:00:49.126Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,e0cd6a94-6dbe-4f52-aaa8-b3d2fdf5f2f6,Jessie’s Roundup: A Rip-Roarin’ Revue!,SHOW,OPERATING,2026-08-21T09:30:00-04:00,2026-08-21T17:30:00-04:00,2026-08-21T04:00:49.289Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T10:50:00-04:00,2026-08-21T10:50:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T12:00:00-04:00,2026-08-21T12:00:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T13:15:00-04:00,2026-08-21T13:15:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T14:35:00-04:00,2026-08-21T14:35:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T15:15:00-04:00,2026-08-21T15:15:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T16:35:00-04:00,2026-08-21T16:35:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,a0613b70-293f-4a5b-8169-357be1777c62,Casey's Corner Pianist,SHOW,OPERATING,2026-08-21T17:30:00-04:00,2026-08-21T17:30:00-04:00,2026-08-21T04:00:49.407Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T09:00:00-04:00,2026-08-21T09:00:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T09:50:00-04:00,2026-08-21T09:50:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T10:40:00-04:00,2026-08-21T10:40:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T12:05:00-04:00,2026-08-21T12:05:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T13:10:00-04:00,2026-08-21T13:10:00-04:00,2026-08-21T04:00:49.415Z
2026-08-21T22:30:12.754782-04:00,2026-08-21,1eee22e8-1d0a-4809-a42b-df3ae55c69d5,The Dapper Dans,SHOW,OPERATING,2026-08-21T14:55:00-04:00,2026-08-21T14:55:00-04:00,2026-08-21T04:00:49.415Z
